timestamp,cpu_pct,mem_pct,latency_ms,error_rate,requests_per_sec
2024-06-01 01:10:10,56.06,49.79,47.5,0.0,137.0
2024-06-01 01:10:20,32.01,59.06,164.6,0.0,102.0
2024-06-01 01:10:30,46.66,52.4,10.9,0.0,122.0
2024-06-01 01:10:40,42.74,67.56,6.1,0.0,131.0
2024-06-01 01:10:50,51.42,45.81,5.2,0.0,156.0
2024-06-01 01:11:00,23.42,53.53,14.5,0.0,138.0
2024-06-01 01:11:10,43.23,61.02,4.3,0.0,140.0
2024-06-01 01:11:20,47.7,70.52,47.1,0.2291,122.0
2024-06-01 01:11:30,13.9,57.47,2.6,0.0,155.0
2024-06-01 01:11:40,20.8,53.56,28.5,0.0,130.0
2024-06-01 01:11:50,10.53,73.05,228.5,0.0,98.0
2024-06-01 01:12:00,31.77,46.42,67.3,0.0,155.0
2024-06-01 01:12:10,43.61,40.41,38.2,0.0,137.0
2024-06-01 01:12:20,53.03,61.52,14.6,0.0,109.0
2024-06-01 01:12:30,35.89,53.98,39.1,0.0,108.0
2024-06-01 01:12:40,54.54,49.83,29.9,0.0,127.0
2024-06-01 01:12:50,18.44,63.67,22.2,0.0,132.0
2024-06-01 01:13:00,14.56,59.95,5.6,0.0,125.0
2024-06-01 01:13:10,34.33,53.49,87.1,0.0,128.0
2024-06-01 01:13:20,39.61,47.76,23.9,0.0,162.0
2024-06-01 01:13:30,34.61,64.98,8.7,0.0,147.0
2024-06-01 01:13:40,10.19,63.2,18.3,0.0,125.0
2024-06-01 01:13:50,33.93,57.21,21.4,0.0,144.0
2024-06-01 01:14:00,19.35,72.77,70.3,0.0,94.0
2024-06-01 01:14:10,43.04,49.44,52.9,0.1514,130.0
2024-06-01 01:14:20,39.4,45.8,58.7,0.0,165.0
2024-06-01 01:14:30,23.72,52.46,0.4,0.0,115.0
2024-06-01 01:14:40,28.83,57.64,21.5,0.0,99.0
2024-06-01 01:14:50,22.29,59.95,26.3,0.0,104.0
2024-06-01 01:15:00,34.25,56.07,0.8,0.0,93.0
2024-06-01 01:15:10,46.46,60.82,12.0,0.0,100.0
2024-06-01 01:15:20,23.17,47.99,57.1,0.0,111.0
2024-06-01 01:15:30,41.05,69.55,5.9,0.0,85.0
2024-06-01 01:15:40,28.64,57.34,30.7,0.0,120.0
2024-06-01 01:15:50,25.49,66.94,9.7,0.0,143.0
2024-06-01 01:16:00,33.72,60.74,0.5,0.0,97.0
2024-06-01 01:16:10,22.58,61.65,11.0,0.0,158.0
2024-06-01 01:16:20,28.36,62.56,149.0,0.0,133.0
2024-06-01 01:16:30,20.63,61.58,64.7,0.0,146.0
2024-06-01 01:16:40,58.58,63.14,128.3,0.0,104.0
2024-06-01 01:16:50,35.42,68.63,26.8,0.0,141.0
2024-06-01 01:17:00,26.6,59.57,4.6,0.0,93.0
2024-06-01 01:17:10,37.57,63.67,31.8,0.0,142.0
2024-06-01 01:17:20,33.65,57.28,24.2,0.0,124.0
2024-06-01 01:17:30,32.35,69.52,74.4,0.0,134.0
2024-06-01 01:17:40,42.37,52.59,4.1,0.0,91.0
2024-06-01 01:17:50,44.09,72.41,26.8,0.0,98.0
2024-06-01 01:18:00,28.63,57.68,6.5,0.0,135.0
2024-06-01 01:18:10,28.09,46.55,15.7,0.0,96.0
2024-06-01 01:18:20,31.7,59.02,53.5,0.0,132.0
2024-06-01 01:18:30,7.38,52.55,25.9,0.0,86.0
2024-06-01 01:18:40,16.82,64.73,18.9,0.0,141.0
2024-06-01 01:18:50,51.4,52.78,20.1,0.0,89.0
2024-06-01 01:19:00,54.74,54.43,24.6,0.0,134.0
2024-06-01 01:19:10,32.01,42.88,61.5,0.0,136.0
2024-06-01 01:19:20,41.92,54.38,89.1,0.0,103.0
2024-06-01 01:19:30,38.74,38.61,124.3,0.0,135.0
2024-06-01 01:19:40,71.95,45.33,61.8,0.0,127.0
2024-06-01 01:19:50,48.43,64.08,15.2,0.0,107.0
2024-06-01 01:20:00,33.46,64.29,46.6,0.0,95.0
2024-06-01 01:20:10,23.53,61.4,23.0,0.0,71.0
2024-06-01 01:20:20,15.72,50.26,11.8,0.0,129.0
2024-06-01 01:20:30,37.44,57.62,73.5,0.0,81.0
2024-06-01 01:20:40,25.92,57.97,1.6,0.0,122.0
2024-06-01 01:20:50,17.93,48.73,92.8,0.0,113.0
2024-06-01 01:21:00,27.24,70.03,24.8,0.0,137.0
2024-06-01 01:21:10,22.02,65.02,40.6,0.0,112.0
2024-06-01 01:21:20,55.25,56.23,43.1,0.0,112.0
2024-06-01 01:21:30,45.58,58.22,90.2,0.0,138.0
2024-06-01 01:21:40,34.9,59.67,40.5,0.0,128.0
2024-06-01 01:21:50,52.76,41.67,38.1,0.0,128.0
2024-06-01 01:22:00,35.93,56.02,2.8,0.0,132.0
2024-06-01 01:22:10,24.66,52.54,29.2,0.0,82.0
2024-06-01 01:22:20,53.28,49.99,6.5,0.0,139.0
2024-06-01 01:22:30,41.47,55.75,53.5,0.0,135.0
2024-06-01 01:22:40,22.55,72.38,28.7,0.0,95.0
2024-06-01 01:22:50,32.72,63.13,45.6,0.0,114.0
2024-06-01 01:23:00,24.49,53.43,1.7,0.2466,119.0
2024-06-01 01:23:10,18.41,62.58,3.5,0.3171,117.0
